delivery_id,po_id,supplier_id,site_id,delivery_date,on_time_flag,quantity_fulfilled_pct,quality_issue_flag,transport_issue_flag,documentation_issue_flag
D003381,PO003381,S0063,SITE_01,2026-01-02,0,0.962,0,0,0
D003382,PO003382,S0004,SITE_03,2025-12-02,1,0.828,0,0,0
D003383,PO003383,S0065,SITE_10,2025-12-02,0,0.937,0,0,0
D003384,PO003384,S0062,SITE_11,2026-02-22,1,0.971,0,0,0
D003385,PO003385,S0087,SITE_01,2025-11-21,1,1.0,0,0,0
D003386,PO003386,S0082,SITE_02,2026-01-02,1,0.924,0,0,0
D003387,PO003387,S0063,SITE_11,2025-12-13,1,0.977,0,0,0
D003388,PO003388,S0094,SITE_03,2025-10-19,1,0.995,0,0,0
D003389,PO003389,S0100,SITE_01,2025-10-25,1,0.955,0,1,0
D003390,PO003390,S0010,SITE_01,2026-01-03,0,0.972,0,0,0
D003391,PO003391,S0013,SITE_06,2026-04-28,1,0.861,0,0,0
D003392,PO003392,S0016,SITE_08,2026-01-10,1,0.839,0,0,0
D003393,PO003393,S0034,SITE_04,2025-11-04,1,0.865,0,0,0
D003394,PO003394,S0053,SITE_09,2026-04-10,1,1.0,1,0,0
D003395,PO003395,S0022,SITE_07,2025-12-28,1,0.925,0,0,0
D003396,PO003396,S0037,SITE_05,2025-12-06,0,0.963,0,0,0
D003397,PO003397,S0067,SITE_03,2025-11-03,0,0.903,1,0,0
D003398,PO003398,S0035,SITE_03,2026-01-11,1,0.866,0,0,0
D003399,PO003399,S0003,SITE_02,2026-02-22,1,0.944,0,0,0
D003400,PO003400,S0116,SITE_02,2026-01-24,1,0.923,0,0,0
D003401,PO003401,S0031,SITE_06,2026-03-04,1,0.927,0,0,0
D003402,PO003402,S0077,SITE_08,2025-12-22,1,1.0,0,0,0
D003403,PO003403,S0061,SITE_11,2026-03-19,1,0.908,0,0,0
D003404,PO003404,S0101,SITE_11,2026-04-06,1,0.945,0,0,0
D003405,PO003405,S0026,SITE_10,2025-10-31,1,1.0,0,0,0
D003406,PO003406,S0036,SITE_06,2025-12-17,0,1.0,0,0,0
D003407,PO003407,S0114,SITE_03,2026-04-04,1,0.825,0,0,0
D003408,PO003408,S0033,SITE_11,2025-11-11,1,0.931,0,0,0
D003409,PO003409,S0084,SITE_11,2026-01-16,1,0.99,0,0,0
D003410,PO003410,S0029,SITE_09,2025-10-25,0,0.918,0,1,0
D003411,PO003411,S0111,SITE_05,2026-03-12,1,0.952,0,0,0
D003412,PO003412,S0112,SITE_08,2025-11-08,1,0.943,1,0,0
D003413,PO003413,S0101,SITE_04,2025-10-14,1,0.977,0,0,0
D003414,PO003414,S0072,SITE_12,2025-12-27,0,0.916,0,0,0
D003415,PO003415,S0046,SITE_06,2026-02-20,0,0.917,0,0,0
D003416,PO003416,S0001,SITE_08,2025-12-19,1,1.0,0,0,0
D003417,PO003417,S0008,SITE_03,2026-03-24,0,0.974,0,0,0
D003418,PO003418,S0016,SITE_11,2025-11-08,1,0.985,1,0,0
D003419,PO003419,S0105,SITE_03,2026-02-04,0,0.992,0,0,0
D003420,PO003420,S0073,SITE_11,2026-03-12,0,0.97,0,1,0
D003421,PO003421,S0020,SITE_02,2026-02-28,1,0.938,0,0,0
D003422,PO003422,S0072,SITE_05,2025-11-21,1,0.878,0,1,0
D003423,PO003423,S0054,SITE_05,2026-03-25,1,0.907,0,0,0
D003424,PO003424,S0001,SITE_04,2026-03-04,1,0.993,0,0,0
D003425,PO003425,S0052,SITE_08,2025-10-20,0,1.0,1,0,0
D003426,PO003426,S0029,SITE_12,2026-01-05,1,0.999,0,0,0
D003427,PO003427,S0061,SITE_08,2025-10-28,0,0.922,0,0,0
D003428,PO003428,S0049,SITE_07,2025-11-05,1,0.925,0,0,0
D003429,PO003429,S0031,SITE_02,2026-01-24,1,0.86,0,0,0
D003430,PO003430,S0041,SITE_02,2026-02-11,1,0.901,0,0,0
D003431,PO003431,S0079,SITE_03,2026-03-03,0,0.944,0,1,0
D003432,PO003432,S0044,SITE_05,2026-01-05,1,0.833,0,0,0
D003433,PO003433,S0118,SITE_11,2026-03-04,1,0.932,0,0,0
D003434,PO003434,S0084,SITE_07,2026-01-09,0,1.0,0,0,0
D003435,PO003435,S0114,SITE_12,2026-04-18,1,0.902,0,0,0
D003436,PO003436,S0006,SITE_12,2025-11-12,1,0.967,0,1,0
D003437,PO003437,S0023,SITE_06,2026-04-21,0,1.0,0,0,0
D003438,PO003438,S0107,SITE_10,2025-12-13,0,0.862,1,0,0
D003439,PO003439,S0100,SITE_02,2026-02-26,0,0.822,0,0,0
D003440,PO003440,S0091,SITE_12,2025-11-23,0,0.847,0,0,0
D003441,PO003441,S0070,SITE_04,2026-04-10,0,0.989,1,0,0
D003442,PO003442,S0015,SITE_11,2026-01-09,1,0.86,0,0,0
D003443,PO003443,S0098,SITE_11,2025-12-01,1,0.908,0,0,1
D003444,PO003444,S0060,SITE_11,2025-10-28,0,0.861,0,0,0
D003445,PO003445,S0034,SITE_07,2025-12-24,0,0.947,0,0,0
D003446,PO003446,S0103,SITE_04,2026-03-02,0,1.0,0,0,0
D003447,PO003447,S0115,SITE_06,2026-02-22,1,0.95,0,0,0
D003448,PO003448,S0037,SITE_02,2026-01-11,1,0.902,0,0,0
D003449,PO003449,S0086,SITE_11,2026-02-27,0,0.859,0,0,0
D003450,PO003450,S0034,SITE_05,2025-11-26,1,0.993,0,0,0
D003451,PO003451,S0097,SITE_06,2026-02-11,1,0.969,0,0,0
D003452,PO003452,S0054,SITE_01,2026-02-17,1,0.914,0,0,0
D003453,PO003453,S0104,SITE_05,2026-01-19,1,0.973,0,0,0
D003454,PO003454,S0024,SITE_09,2026-01-14,0,1.0,0,1,0
D003455,PO003455,S0104,SITE_01,2025-11-24,0,0.994,0,0,0
D003456,PO003456,S0067,SITE_09,2026-04-17,1,0.964,0,0,0
D003457,PO003457,S0044,SITE_05,2026-02-26,1,0.844,0,0,0
D003458,PO003458,S0052,SITE_11,2025-11-19,1,0.984,0,0,1
D003459,PO003459,S0013,SITE_05,2025-12-24,1,0.796,0,0,0
D003460,PO003460,S0040,SITE_01,2026-01-15,0,0.891,0,0,0
D003461,PO003461,S0099,SITE_12,2025-12-06,1,0.91,0,0,0
D003462,PO003462,S0008,SITE_08,2025-12-29,1,0.969,0,0,0
D003463,PO003463,S0053,SITE_12,2026-02-06,0,0.895,0,1,0
D003464,PO003464,S0053,SITE_02,2025-11-22,0,0.878,0,0,0
D003465,PO003465,S0003,SITE_07,2026-02-06,1,0.965,1,0,0
D003466,PO003466,S0002,SITE_06,2025-11-09,0,0.914,0,0,0
D003467,PO003467,S0098,SITE_05,2025-12-13,0,0.972,1,0,0
D003468,PO003468,S0089,SITE_11,2026-01-08,1,0.877,1,0,0
D003469,PO003469,S0072,SITE_10,2026-03-23,1,0.851,0,0,0
D003470,PO003470,S0040,SITE_09,2026-01-12,1,0.761,0,0,0
D003471,PO003471,S0023,SITE_10,2026-04-11,1,0.873,0,0,0
D003472,PO003472,S0068,SITE_08,2026-02-16,1,1.0,0,0,0
D003473,PO003473,S0082,SITE_07,2026-03-09,0,0.855,0,0,0
D003474,PO003474,S0039,SITE_01,2026-01-18,0,1.0,0,0,0
D003475,PO003475,S0097,SITE_04,2026-01-02,1,1.0,0,0,0
D003476,PO003476,S0097,SITE_12,2026-02-22,1,0.901,0,0,0
D003477,PO003477,S0081,SITE_03,2025-11-11,1,0.994,0,0,0
D003478,PO003478,S0110,SITE_06,2026-02-11,0,0.808,0,0,1
D003479,PO003479,S0101,SITE_03,2025-11-26,1,0.979,0,0,0
D003480,PO003480,S0022,SITE_11,2026-03-12,1,0.972,1,0,0
D003481,PO003481,S0115,SITE_01,2026-01-17,1,0.949,0,0,0
D003482,PO003482,S0055,SITE_04,2026-01-30,1,0.83,0,0,0
D003483,PO003483,S0020,SITE_10,2026-03-18,0,1.0,0,1,0
D003484,PO003484,S0039,SITE_03,2025-11-19,0,0.984,0,0,0
D003485,PO003485,S0078,SITE_08,2025-11-19,1,1.0,0,0,0
D003486,PO003486,S0097,SITE_06,2025-11-24,0,0.965,0,0,1
D003487,PO003487,S0120,SITE_08,2026-03-15,1,0.886,0,0,0
D003488,PO003488,S0030,SITE_08,2026-02-09,1,0.913,0,0,0
D003489,PO003489,S0032,SITE_02,2025-11-04,1,0.961,0,1,0
D003490,PO003490,S0077,SITE_06,2025-11-17,1,1.0,0,0,0
D003491,PO003491,S0059,SITE_11,2026-03-28,0,1.0,0,0,0
D003492,PO003492,S0106,SITE_05,2025-12-17,1,0.991,0,0,0
D003493,PO003493,S0058,SITE_02,2026-02-07,0,0.851,0,1,0
D003494,PO003494,S0024,SITE_10,2026-03-10,1,0.85,0,0,0
D003495,PO003495,S0069,SITE_02,2026-01-08,1,1.0,0,0,0
D003496,PO003496,S0073,SITE_03,2025-12-17,0,0.925,0,0,0
D003497,PO003497,S0116,SITE_02,2025-11-15,1,0.964,0,0,0
D003498,PO003498,S0104,SITE_02,2025-11-05,1,0.947,0,0,0
D003499,PO003499,S0116,SITE_05,2026-02-07,1,0.907,0,0,0
D003500,PO003500,S0106,SITE_01,2025-12-22,0,0.988,0,0,0
D003501,PO003501,S0102,SITE_12,2026-04-20,1,0.978,0,0,0
D003502,PO003502,S0066,SITE_09,2025-11-06,1,0.964,1,0,0
D003503,PO003503,S0053,SITE_10,2026-04-20,0,0.942,1,0,0
D003504,PO003504,S0111,SITE_10,2025-11-24,1,0.955,0,0,0
D003505,PO003505,S0008,SITE_03,2026-02-07,0,1.0,0,0,0
D003506,PO003506,S0059,SITE_07,2025-12-22,1,0.921,0,0,0
D003507,PO003507,S0059,SITE_08,2026-01-06,1,0.931,0,0,0
D003508,PO003508,S0104,SITE_01,2026-03-08,1,0.927,0,0,0
D003509,PO003509,S0111,SITE_09,2026-01-05,0,1.0,0,0,0
D003510,PO003510,S0079,SITE_07,2026-04-02,1,0.824,0,0,0
D003511,PO003511,S0060,SITE_07,2025-12-25,0,0.964,0,1,0
D003512,PO003512,S0018,SITE_07,2026-03-17,1,1.0,0,0,0
D003513,PO003513,S0094,SITE_04,2026-01-20,1,1.0,0,1,0
D003514,PO003514,S0096,SITE_10,2026-02-27,0,0.99,0,0,0
D003515,PO003515,S0065,SITE_12,2025-11-27,1,0.957,0,1,0
D003516,PO003516,S0084,SITE_09,2026-02-24,0,0.91,0,0,0
D003517,PO003517,S0015,SITE_12,2026-01-17,0,0.992,0,1,0
D003518,PO003518,S0004,SITE_03,2025-12-20,0,0.936,1,0,0
D003519,PO003519,S0076,SITE_12,2026-04-04,1,0.925,0,0,0
D003520,PO003520,S0059,SITE_12,2026-04-13,0,0.841,1,1,0
D003521,PO003521,S0105,SITE_11,2026-02-23,0,0.929,0,1,0
D003522,PO003522,S0009,SITE_10,2026-02-10,0,1.0,0,1,0
D003523,PO003523,S0030,SITE_01,2026-01-17,0,0.964,0,1,0
D003524,PO003524,S0043,SITE_11,2026-03-10,0,0.914,0,0,0
D003525,PO003525,S0002,SITE_05,2026-01-09,1,0.964,0,0,0
D003526,PO003526,S0117,SITE_11,2026-02-05,1,1.0,0,0,0
D003527,PO003527,S0063,SITE_05,2026-03-07,1,1.0,0,0,0
D003528,PO003528,S0115,SITE_10,2025-11-23,1,0.972,0,0,0
D003529,PO003529,S0037,SITE_10,2026-01-17,0,0.913,0,0,0
D003530,PO003530,S0113,SITE_08,2025-11-28,0,0.962,0,1,0
D003531,PO003531,S0100,SITE_02,2026-02-06,1,0.851,0,0,0
D003532,PO003532,S0048,SITE_05,2025-10-24,1,1.0,0,0,0
D003533,PO003533,S0021,SITE_08,2026-03-25,0,0.873,1,0,0
D003534,PO003534,S0049,SITE_06,2026-01-02,0,0.994,0,0,0
D003535,PO003535,S0077,SITE_01,2026-03-18,0,1.0,0,0,0
D003536,PO003536,S0062,SITE_12,2025-11-13,0,0.916,0,0,0
D003537,PO003537,S0010,SITE_02,2025-12-29,1,0.97,0,0,0
D003538,PO003538,S0015,SITE_04,2025-11-01,0,0.913,0,0,0
D003539,PO003539,S0058,SITE_04,2025-11-25,0,0.87,0,0,0
D003540,PO003540,S0090,SITE_03,2026-04-13,1,0.997,0,0,0
D003541,PO003541,S0108,SITE_06,2025-12-17,0,0.925,0,0,0
D003542,PO003542,S0054,SITE_10,2025-11-11,1,1.0,1,1,0
D003543,PO003543,S0012,SITE_09,2025-10-28,1,0.878,0,0,0
D003544,PO003544,S0049,SITE_09,2026-01-12,1,0.952,0,0,0
D003545,PO003545,S0082,SITE_01,2025-11-01,1,0.985,0,0,0
D003546,PO003546,S0060,SITE_04,2025-12-11,0,0.969,0,0,0
D003547,PO003547,S0081,SITE_09,2025-11-28,0,0.943,0,0,0
D003548,PO003548,S0112,SITE_02,2025-11-01,1,0.948,1,0,0
D003549,PO003549,S0057,SITE_06,2026-02-18,0,0.865,0,0,0
D003550,PO003550,S0055,SITE_09,2025-12-16,1,1.0,0,0,0
D003551,PO003551,S0089,SITE_09,2026-01-09,0,0.941,1,0,0
D003552,PO003552,S0102,SITE_08,2026-03-20,0,0.938,0,0,0
D003553,PO003553,S0006,SITE_08,2026-01-28,0,0.958,0,0,0
D003554,PO003554,S0037,SITE_12,2026-04-05,0,0.932,0,0,0
D003555,PO003555,S0045,SITE_09,2026-04-12,1,0.837,0,0,0
D003556,PO003556,S0102,SITE_08,2025-12-30,0,0.951,0,0,0
D003557,PO003557,S0076,SITE_11,2026-04-11,1,0.895,0,0,0
D003558,PO003558,S0059,SITE_12,2026-03-26,0,0.889,0,0,0
D003559,PO003559,S0116,SITE_09,2026-04-16,0,0.9,0,0,0
D003560,PO003560,S0063,SITE_01,2026-04-03,1,1.0,0,0,0
D003561,PO003561,S0052,SITE_03,2025-10-28,1,0.985,0,0,1
D003562,PO003562,S0051,SITE_08,2026-04-25,0,0.991,0,0,0
D003563,PO003563,S0016,SITE_11,2026-03-28,0,0.956,0,1,0
D003564,PO003564,S0079,SITE_10,2026-04-05,0,0.89,0,1,0
D003565,PO003565,S0064,SITE_06,2025-12-21,0,0.94,0,0,0
D003566,PO003566,S0008,SITE_05,2026-04-09,1,0.977,0,0,0
D003567,PO003567,S0108,SITE_09,2025-12-20,0,0.94,0,0,0
D003568,PO003568,S0090,SITE_10,2026-01-23,1,0.966,0,0,0
D003569,PO003569,S0075,SITE_05,2026-01-19,0,0.939,0,0,0
D003570,PO003570,S0011,SITE_07,2026-01-05,0,0.964,0,0,0
D003571,PO003571,S0017,SITE_03,2025-11-02,0,0.938,0,0,0
D003572,PO003572,S0082,SITE_02,2026-01-30,1,0.94,0,0,0
D003573,PO003573,S0035,SITE_05,2026-02-26,0,0.885,0,0,0
D003574,PO003574,S0036,SITE_04,2026-01-06,1,0.932,0,0,0
D003575,PO003575,S0045,SITE_12,2025-12-19,1,0.95,0,0,0
D003576,PO003576,S0013,SITE_03,2026-02-05,1,0.853,0,0,0
D003577,PO003577,S0083,SITE_09,2025-12-16,1,0.95,0,0,0
D003578,PO003578,S0066,SITE_03,2025-10-22,1,0.919,0,0,0
D003579,PO003579,S0041,SITE_04,2026-01-10,1,0.922,0,0,0
D003580,PO003580,S0068,SITE_12,2025-12-23,0,0.959,0,0,0
D003581,PO003581,S0002,SITE_01,2026-01-10,0,0.937,0,0,1
D003582,PO003582,S0065,SITE_09,2026-03-28,0,0.958,0,0,0
D003583,PO003583,S0115,SITE_02,2026-02-15,1,0.972,0,0,0
D003584,PO003584,S0071,SITE_02,2026-01-07,0,0.932,0,1,0
D003585,PO003585,S0083,SITE_07,2025-11-28,1,0.896,0,0,1
D003586,PO003586,S0061,SITE_03,2026-03-26,1,0.929,0,0,0
D003587,PO003587,S0004,SITE_02,2026-01-31,0,0.916,0,0,0
D003588,PO003588,S0097,SITE_11,2025-11-28,1,1.0,0,0,0
D003589,PO003589,S0086,SITE_03,2026-03-20,1,0.865,0,0,0
D003590,PO003590,S0023,SITE_04,2026-04-15,1,0.943,0,0,0
D003591,PO003591,S0008,SITE_12,2025-12-13,0,0.911,0,0,0
D003592,PO003592,S0060,SITE_05,2025-12-12,0,0.957,0,0,0
D003593,PO003593,S0070,SITE_05,2026-04-08,0,0.912,0,0,0
D003594,PO003594,S0045,SITE_08,2026-05-03,0,0.912,1,1,0
D003595,PO003595,S0079,SITE_02,2026-02-07,0,0.968,0,0,0
D003596,PO003596,S0051,SITE_10,2026-02-27,1,0.909,1,0,0
D003597,PO003597,S0115,SITE_02,2025-11-22,0,0.931,0,0,0
D003598,PO003598,S0008,SITE_02,2026-03-28,1,0.957,0,0,0
D003599,PO003599,S0104,SITE_07,2026-02-01,0,0.936,0,1,0
D003600,PO003600,S0028,SITE_02,2025-11-05,1,0.867,0,0,0
D003601,PO003601,S0006,SITE_05,2026-02-25,1,0.914,0,0,0
D003602,PO003602,S0017,SITE_10,2025-12-12,1,1.0,1,0,0
D003603,PO003603,S0028,SITE_08,2026-01-14,1,0.91,0,0,0
D003604,PO003604,S0092,SITE_10,2026-03-26,0,0.983,0,0,0
D003605,PO003605,S0052,SITE_12,2026-04-15,0,0.986,0,0,0
D003606,PO003606,S0087,SITE_04,2026-03-17,0,1.0,0,0,0
D003607,PO003607,S0027,SITE_03,2025-12-12,0,0.915,0,0,0
D003608,PO003608,S0017,SITE_09,2025-12-01,1,0.997,0,0,0
D003609,PO003609,S0100,SITE_12,2026-03-21,1,0.876,0,0,0
D003610,PO003610,S0086,SITE_08,2026-02-01,1,0.886,0,0,0
D003611,PO003611,S0032,SITE_10,2025-12-24,0,0.998,0,0,0
D003612,PO003612,S0107,SITE_11,2026-02-18,0,0.82,0,1,0
D003613,PO003613,S0063,SITE_02,2025-11-30,0,0.902,0,0,0
D003614,PO003614,S0024,SITE_09,2026-01-08,1,0.95,0,1,0
D003615,PO003615,S0098,SITE_10,2026-02-28,1,0.864,0,0,0
D003616,PO003616,S0097,SITE_07,2026-03-13,1,0.996,0,0,1
D003617,PO003617,S0006,SITE_08,2026-01-19,1,0.959,0,0,0
D003618,PO003618,S0112,SITE_10,2026-04-17,0,0.881,0,0,0
D003619,PO003619,S0077,SITE_05,2026-01-07,1,0.891,0,0,0
D003620,PO003620,S0087,SITE_03,2026-04-13,1,0.953,0,0,0
D003621,PO003621,S0065,SITE_05,2026-03-21,0,0.97,0,0,0
D003622,PO003622,S0042,SITE_05,2026-01-25,1,0.967,0,0,0
D003623,PO003623,S0028,SITE_09,2025-12-08,0,0.95,0,1,0
D003624,PO003624,S0008,SITE_11,2025-12-18,1,0.973,0,0,0
D003625,PO003625,S0026,SITE_02,2025-11-05,0,0.909,0,0,0
D003626,PO003626,S0111,SITE_09,2026-02-02,1,0.994,0,0,0
D003627,PO003627,S0081,SITE_03,2026-01-05,0,1.0,0,0,0
D003628,PO003628,S0085,SITE_01,2026-03-17,1,0.921,0,0,1
D003629,PO003629,S0031,SITE_05,2025-12-27,1,0.882,0,0,0
D003630,PO003630,S0099,SITE_06,2026-02-14,0,1.0,0,0,0
D003631,PO003631,S0111,SITE_01,2026-02-28,1,0.965,0,0,0
D003632,PO003632,S0098,SITE_07,2026-01-19,0,0.92,0,1,0
D003633,PO003633,S0005,SITE_11,2026-02-13,1,0.942,0,0,0
D003634,PO003634,S0112,SITE_12,2025-11-03,1,0.949,0,0,0
D003635,PO003635,S0070,SITE_10,2026-03-19,1,0.922,0,0,0
D003636,PO003636,S0049,SITE_05,2026-02-23,1,1.0,1,0,0
D003637,PO003637,S0105,SITE_02,2026-03-01,0,0.978,0,1,0
D003638,PO003638,S0006,SITE_08,2025-12-02,1,0.93,0,0,0
D003639,PO003639,S0079,SITE_04,2025-12-16,0,1.0,1,0,0
D003640,PO003640,S0098,SITE_02,2025-11-26,0,0.958,0,0,0
D003641,PO003641,S0058,SITE_09,2025-12-13,1,0.797,0,0,0
D003642,PO003642,S0053,SITE_02,2026-02-28,1,0.998,0,0,0
D003643,PO003643,S0055,SITE_10,2026-01-04,0,0.877,1,0,0
D003644,PO003644,S0025,SITE_05,2026-01-16,1,0.99,0,0,0
D003645,PO003645,S0077,SITE_11,2025-11-21,0,0.954,0,0,0
D003646,PO003646,S0087,SITE_12,2026-02-06,0,0.99,1,0,1
D003647,PO003647,S0035,SITE_07,2026-03-27,1,0.996,0,0,0
D003648,PO003648,S0011,SITE_10,2025-11-03,1,1.0,0,0,0
D003649,PO003649,S0083,SITE_05,2026-02-04,1,0.895,0,0,0
D003650,PO003650,S0106,SITE_12,2026-03-09,1,0.929,0,0,0
D003651,PO003651,S0004,SITE_10,2025-11-28,0,0.924,0,0,0
D003652,PO003652,S0035,SITE_06,2026-04-05,0,0.877,0,0,0
D003653,PO003653,S0025,SITE_10,2025-11-21,0,0.984,0,0,0
D003654,PO003654,S0077,SITE_09,2026-04-09,0,0.923,0,0,0
D003655,PO003655,S0104,SITE_03,2025-10-28,1,1.0,0,1,0
D003656,PO003656,S0017,SITE_08,2026-01-29,0,1.0,1,1,0
D003657,PO003657,S0064,SITE_03,2026-02-04,1,1.0,0,0,0
D003658,PO003658,S0086,SITE_08,2025-12-12,1,1.0,0,0,0
D003659,PO003659,S0067,SITE_05,2026-03-29,1,0.957,0,0,0
D003660,PO003660,S0055,SITE_11,2025-12-16,0,0.911,1,0,0
D003661,PO003661,S0106,SITE_08,2026-03-07,0,0.98,0,0,0
D003662,PO003662,S0028,SITE_02,2025-12-11,0,1.0,1,0,0
D003663,PO003663,S0117,SITE_07,2026-01-27,1,1.0,0,0,0
D003664,PO003664,S0044,SITE_10,2026-04-26,1,1.0,0,0,0
D003665,PO003665,S0109,SITE_01,2026-03-22,0,0.947,0,0,0
D003666,PO003666,S0057,SITE_10,2026-03-09,1,0.917,0,0,0
D003667,PO003667,S0040,SITE_04,2026-04-09,1,0.909,0,0,0
D003668,PO003668,S0043,SITE_03,2026-02-21,0,0.928,0,1,0
D003669,PO003669,S0105,SITE_01,2025-12-03,1,0.952,0,0,0
D003670,PO003670,S0096,SITE_08,2026-02-20,1,0.993,0,0,0
D003671,PO003671,S0052,SITE_10,2026-03-12,1,0.957,0,0,0
D003672,PO003672,S0046,SITE_06,2026-01-06,0,0.911,0,0,0
D003673,PO003673,S0012,SITE_08,2026-01-13,1,0.898,0,0,0
D003674,PO003674,S0062,SITE_06,2025-11-13,1,0.95,0,0,0
D003675,PO003675,S0103,SITE_05,2026-02-28,1,0.9,0,0,0
D003676,PO003676,S0099,SITE_08,2025-11-12,1,0.866,0,0,0
D003677,PO003677,S0116,SITE_07,2025-11-30,1,0.984,0,0,0
D003678,PO003678,S0034,SITE_01,2026-02-09,0,1.0,0,0,0
D003679,PO003679,S0020,SITE_01,2025-11-03,1,0.854,0,0,0
D003680,PO003680,S0101,SITE_02,2025-10-23,0,0.964,0,0,0
D003681,PO003681,S0099,SITE_03,2025-12-17,1,0.869,0,0,0
D003682,PO003682,S0060,SITE_03,2025-12-28,1,0.835,0,0,0
D003683,PO003683,S0056,SITE_12,2025-12-06,1,0.939,0,0,1
D003684,PO003684,S0099,SITE_09,2026-02-02,1,0.855,0,0,0
D003685,PO003685,S0043,SITE_12,2026-02-07,0,0.899,0,0,0
D003686,PO003686,S0102,SITE_09,2026-01-03,0,0.892,0,0,0
D003687,PO003687,S0052,SITE_03,2026-03-06,1,0.978,0,0,0
D003688,PO003688,S0022,SITE_04,2026-01-14,0,0.943,0,0,0
D003689,PO003689,S0002,SITE_01,2026-04-01,1,1.0,0,0,0
D003690,PO003690,S0119,SITE_04,2025-11-15,0,0.873,0,1,0
D003691,PO003691,S0026,SITE_10,2026-01-26,1,0.917,0,0,0
D003692,PO003692,S0012,SITE_09,2026-01-02,1,0.979,0,0,0
D003693,PO003693,S0028,SITE_04,2026-01-02,0,1.0,0,0,0
D003694,PO003694,S0078,SITE_01,2025-12-24,1,0.9,0,0,1
D003695,PO003695,S0081,SITE_01,2026-04-04,1,0.956,0,0,0
D003696,PO003696,S0104,SITE_12,2026-01-12,1,0.935,0,0,0
D003697,PO003697,S0111,SITE_03,2026-01-27,0,0.923,0,1,0
D003698,PO003698,S0106,SITE_04,2026-01-06,0,0.958,0,0,0
D003699,PO003699,S0030,SITE_11,2025-11-15,0,0.959,0,0,0
D003700,PO003700,S0013,SITE_08,2026-04-29,1,0.87,0,0,1
D003701,PO003701,S0106,SITE_11,2026-03-29,1,1.0,1,0,0
D003702,PO003702,S0074,SITE_04,2026-01-11,1,0.963,0,0,0
D003703,PO003703,S0096,SITE_06,2026-03-31,0,0.988,0,0,0
D003704,PO003704,S0010,SITE_10,2025-12-29,1,0.947,0,0,0
D003705,PO003705,S0057,SITE_05,2026-02-04,0,0.961,0,0,0
D003706,PO003706,S0040,SITE_06,2026-01-22,1,0.94,0,0,0
D003707,PO003707,S0059,SITE_04,2025-12-03,0,0.878,1,0,0
D003708,PO003708,S0072,SITE_09,2026-02-16,1,0.933,0,0,0
D003709,PO003709,S0103,SITE_11,2025-12-02,1,0.947,0,0,0
D003710,PO003710,S0093,SITE_05,2026-03-02,0,1.0,0,0,0
D003711,PO003711,S0022,SITE_11,2025-11-13,0,1.0,0,0,0
D003712,PO003712,S0113,SITE_02,2026-01-20,1,1.0,0,0,0
D003713,PO003713,S0103,SITE_03,2026-02-28,0,0.899,0,0,0
D003714,PO003714,S0050,SITE_05,2026-04-29,1,0.964,1,0,0
D003715,PO003715,S0089,SITE_12,2026-03-27,0,0.943,0,0,0
D003716,PO003716,S0079,SITE_04,2026-02-23,1,0.867,0,1,0
D003717,PO003717,S0011,SITE_10,2026-03-04,1,0.873,0,0,0
D003718,PO003718,S0054,SITE_08,2025-12-05,1,0.912,0,0,0
D003719,PO003719,S0097,SITE_11,2025-12-07,0,1.0,0,0,0
D003720,PO003720,S0027,SITE_12,2025-12-11,0,0.931,0,0,0
D003721,PO003721,S0108,SITE_03,2025-12-14,0,0.975,0,0,0
D003722,PO003722,S0073,SITE_02,2026-02-03,0,0.972,0,0,0
D003723,PO003723,S0020,SITE_02,2025-12-26,0,0.818,1,0,0
D003724,PO003724,S0027,SITE_02,2026-01-07,0,0.916,0,1,0
D003725,PO003725,S0004,SITE_07,2026-04-18,1,0.863,0,0,0
D003726,PO003726,S0035,SITE_07,2026-03-07,1,0.877,0,0,0
D003727,PO003727,S0091,SITE_06,2025-12-15,1,0.84,1,0,1
D003728,PO003728,S0116,SITE_09,2026-01-04,0,0.971,0,0,0
D003729,PO003729,S0053,SITE_05,2026-02-16,1,0.899,0,0,0
D003730,PO003730,S0054,SITE_07,2026-03-04,0,0.918,0,0,0
D003731,PO003731,S0103,SITE_02,2026-01-04,0,0.883,0,0,0
D003732,PO003732,S0092,SITE_03,2026-03-22,0,1.0,0,0,0
D003733,PO003733,S0089,SITE_03,2026-04-09,0,0.958,0,0,0
D003734,PO003734,S0079,SITE_10,2026-04-06,1,0.959,0,1,0
D003735,PO003735,S0081,SITE_11,2025-12-20,0,0.985,0,1,0
D003736,PO003736,S0049,SITE_07,2025-11-16,1,1.0,0,0,0
D003737,PO003737,S0003,SITE_11,2025-11-03,1,0.977,0,0,0
D003738,PO003738,S0083,SITE_06,2025-12-09,1,0.873,0,0,1
D003739,PO003739,S0045,SITE_05,2026-02-14,0,0.896,0,0,0
D003740,PO003740,S0073,SITE_09,2025-11-10,0,0.983,0,0,0
D003741,PO003741,S0075,SITE_07,2026-02-02,0,0.927,0,0,0
D003742,PO003742,S0105,SITE_02,2026-04-11,1,1.0,0,0,0
D003743,PO003743,S0110,SITE_01,2026-02-28,1,0.806,0,0,0
D003744,PO003744,S0100,SITE_09,2026-04-15,0,0.882,0,0,0
D003745,PO003745,S0023,SITE_07,2026-02-11,1,0.932,0,0,0
D003746,PO003746,S0116,SITE_09,2025-11-16,0,0.944,0,0,0
